text,label
"I GET A KICK OUT READING THE LOWEST REVIEWS FIRST AND I FIND IT FUNNY THAT PEOPLE COMPLAIN THAT THE $5 IS EXPENSIVE FOR THE ELEVATOR RIDE. COME ON PEOPLE $5 TO HELP MAINTAIN THE SITE. DON'T BE SO CHEAP. $5 DOESN'T MAKE THIS A 1 STAR RATING. YOU CAN GET SOME GREAT VIEWS AND TO LEARN ITS THE TALLEST BUILDING IN VERMONT AT 306 FEET AND THE 6TH TALLEST MONUMENT IN AMERICA IS KIND OF COOL. BUT IS NOT THE TALLEST STRUCTURE. ITS THE 5TH. THE KINGDOM COMMUNITY WIND PROJECT AT 450 FEET TALL. FOLLOWED BY 2 RADIO TOWERS AND A TELECOMMUNICATION TOWER. IT IS A WONDER PLACE BUT TO LEARN THAT THEY TORN DOWN SEVERAL HISTORICAL BUILDINGS (INCLUDING THE VERMONT GAZETTE , THE HOME OF THE FIRST VERMONT NEWS PAPERS) WAS KIND OF SAD. MAKES ME WONDER WHAT KIND OF HISTORICAL SITE THIS COULD OF BEEN IF THEY LEFT THE BUILDS OR ADDED THE MONUMENT TO THE SITE. THE LADY THAT WORK IN THE GIFT SHOP WAS VERY PLEASANT, KNEW THE AREA AND EVEN THO A FEW PEOPLE ALL AT ONCE WAS POUNDING HER FOR INFORMATION SHE STAYED PLEASANT AND NICELY EXPLAIN SHE WOULD BE HAPPY TO ANSWER EVERYBODY'S QUESTIONS ONE AT A TIME. PLUS THE ELEVATOR OPERATOR WAS KNOWLEDGEABLE AND FUN. I RECOMMEND THIS SITE FOR ALL HISTORY BUFFS AND/OR PEOPLE THAT ENJOY A NICE VIEW. A GREAT STOP FOR A DAY TRIP.",0
"Awesome music,  great food, cool waitstaff...",0
Nothing like Mc D’S Fry’s!!!,0
Not as good as it use to be,0
"Great food, great service. Raviolis and sliders are my favorites",0
Awesome as always!,0
"Great place, open 24hours and near the highway.
Accepts cash and cards.
Very accommodating and clean crew !!",0
Good customer service. Made our order perfectly and quickly.,0
Best prices,0
Great food,0
"Sarah was lovely, did a great job cutting my hair. So easy to make an appointment. I will certainly go back.",0
Great service.  Thanks,0
Good food. Very original setting and atmosphere for the area.,0
Glad we have another good food place here in Brattleboro,0
Good place,0
Very helpful staff!,0
I love Robinson's hardware.,0
Great kids store,0
Fun place to bring the children for a family picnic,0
Great place to get enchanted license,0
Drive through service has been very quick in multiple days at different times. Can't do better than that!,0
Very cool music venue in an old stone church. It's a great re-purposing of a beautiful building that probably would've gone to seed otherwise. The guy who runs the lights for the venue does an amazing job. We love coming here.,0
"Food is good, no different than any other place. Staff is great",0
I do most of my shopping here! Great prices! Friendly service! Where I buy most of my meat!,0
Great mtn bike trail,0
"I've ordered from these people for nearly three years, and I've noticed a consistent decline with how they handle orders. My last order about two weeks ago got lost due to a technical problem which I was okay with, my account got double charged, and they told me I was given 10 dollars in, in-store credit. I call today to use that credit to find out that it was never put in. Even though it's only 10 dollars, many of my friends have also had money issues with this company. One of my friends yet got double charged by the delivery driver. Bottom line, don't trust them to follow up with in-store credit.",0
"Leddy park is just one of those places we’re you go anytime of the day Free. Yes that’s what I said FREE I no there’s not that many Parks /that you are able to go to the beach,or play some tennis or baseball,basketball or just go for a walk with your cat. Lol or dog or your a special one. It will fun.",0
Good food to go,0
Great disk gold course and decent beach. Kayaks and paddle boards are rentable and there are good picnic tables and sturdy BBQ stations.,0
Great little book store,0
I love our local grocery store owned by local people that remember your name,0
"Big dance floor. It's owned and operated by the people that own Nectar's in Burlington, so they always have interesting live music. The dance floor is pretty big, and the upstairs room with pool tables is also a plus.",0
Local! Friendly!!,0
"Good fries, great burger, pleasant atmosphere and cheerful service. Will be back again!",0
Love shopping local.,0
It's a moose Lodge   at least they let a drag show crash the joint,0
Broccoli cheese bread bowl and green goddess salad 😀,0
Yum!,0
Awesome food great prices and great staff. Plenty of parking and an extensive munu that could satisfy just about anyone,0
Great place to go for a cheap dinner with great prices good service,0
wouldn't call it a mall but ok,0
The Swanton historical Society has some really cool old railroad equipment including a CV wood caboose and a Fairmont S-2 Motorcar.  I do wish that the Motorcar was protected properly. It currently is under a tarp and has a lot of wood rot due to exposure.,0
I'm just glad they're out there for the animals and people to be able to have somewhere else to bring an animal in need of shelter or help....,0
How you do all day breakfast that stuff NASTY should be doing all day lunch,0
"Has some good options not found at other Chinese food places, like brown rice and chow fun, those wide soft rice noodles. However, the flavors are subpar compared to similar and the grease is extra heavy.",0
I like running the stair.  Good work-out,0
"The owner was very nice, the selection was impressive for the small location and the store was very nicely located",0
Beautiful antique shop in downtown Bellows Falls near some excellent restaurants. We received a warm welcome and we're impressed by the many lovely antiques so creatively displayed.,0
Good beer selection,0
"Where able to get a part we needed in stock fairly cheap, was scared at first cause was not sure what it would cost us.",0
